#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F150W2 F322W2 F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M    Mact
 1   9.91 -0.37  0.10397 -2.983 3.471  5.267 10.80  0.040 0.00 23.028 23.752 22.104 21.265 20.739 20.461 20.390 19.850 19.754 20.793 20.116 20.953 20.438 20.554 20.342 20.437 20.322 19.965 19.769 19.680 19.728 19.854 19.809  0.104 
 1   9.91 -0.37  0.21534 -2.101 3.565  5.080 11.00  0.040 0.00 21.023 20.945 20.040 19.458 18.904 18.608 18.572 18.295 18.213 18.976 18.440 19.052 18.689 18.652 18.552 18.609 18.551 18.369 18.244 18.167 18.192 18.269 18.252  0.215 
 1   9.91 -0.35  0.34300 -1.711 3.588  4.984  9.20  0.040 0.97 17.528 17.333 16.549 16.008 15.441 15.161 15.167 14.918 14.853 15.525 15.049 15.599 15.221 15.196 15.115 15.190 15.158 14.985 14.869 14.803 14.832 14.913 14.901  0.343 
 1   9.91 -0.35  0.38388 -1.595 3.594  4.940 10.20  0.040 0.00 18.957 18.732 17.987 17.456 16.877 16.597 16.612 16.381 16.325 16.966 16.503 17.039 16.654 16.627 16.556 16.632 16.608 16.442 16.334 16.275 16.304 16.388 16.376  0.384 
 1   9.91 -0.35  0.35950 -1.666 3.591  4.969 10.60  0.040 0.83 18.967 18.776 17.988 17.445 16.879 16.598 16.603 16.352 16.286 16.962 16.484 17.036 16.658 16.633 16.552 16.627 16.595 16.420 16.303 16.237 16.265 16.347 16.335  0.360 
 1   9.91 -0.35  0.16524 -2.422 3.528  5.137 11.70  0.040 0.77 22.105 22.373 21.144 20.448 19.900 19.597 19.511 19.139 19.042 19.962 19.329 20.062 19.660 19.662 19.517 19.555 19.471 19.229 19.077 18.990 19.018 19.109 19.078  0.165 
 1   9.91 -0.33  0.33886 -1.725 3.587  4.985 10.10  0.040 0.00 19.183 18.997 18.202 17.658 17.092 16.811 16.817 16.566 16.500 17.175 16.698 17.250 16.871 16.846 16.766 16.841 16.808 16.634 16.517 16.450 16.479 16.561 16.549  0.339 
 1   9.91 -0.33  0.11115 -2.886 3.481  5.240 13.10  0.040 0.84 24.653 25.423 23.741 22.877 22.368 22.086 22.018 21.456 21.360 22.413 21.732 22.594 22.052 22.184 21.959 22.063 21.951 21.578 21.372 21.282 21.335 21.462 21.420  0.111 
 1   9.91 -0.31  0.17261 -2.373 3.533  5.126 11.10  0.040 0.00 21.803 21.959 20.833 20.178 19.626 19.317 19.237 18.912 18.821 19.690 19.080 19.776 19.403 19.373 19.247 19.281 19.204 18.993 18.856 18.774 18.797 18.880 18.854  0.173 
 1   9.91 -0.31  0.10259 -3.009 3.466  5.267 13.10  0.040 0.00 25.392 26.186 24.474 23.612 23.100 22.822 22.754 22.191 22.096 23.147 22.468 23.323 22.787 22.919 22.697 22.800 22.686 22.312 22.108 22.018 22.069 22.199 22.155  0.103 
 1   9.91 -0.27  0.11415 -2.866 3.481  5.230 10.90  0.040 0.94 22.171 22.841 21.238 20.417 19.899 19.612 19.536 19.022 18.923 19.948 19.277 20.104 19.605 19.701 19.499 19.579 19.478 19.136 18.943 18.852 18.896 19.016 18.977  0.114 
 1   9.91 -0.27  0.09484 -3.162 3.444  5.297 11.20  0.040 0.00 23.875 24.985 23.002 22.036 21.562 21.286 21.238 20.571 20.479 21.591 20.891 21.832 21.197 21.406 21.133 21.284 21.156 20.710 20.476 20.385 20.454 20.598 20.553  0.095 
 1   9.91 -0.27  0.19409 -2.221 3.551  5.095 12.70  0.040 0.00 23.022 23.061 22.046 21.432 20.873 20.554 20.490 20.208 20.130 20.939 20.355 21.014 20.664 20.603 20.495 20.535 20.461 20.277 20.160 20.083 20.105 20.185 20.163  0.194 
 1   9.91 -0.25  0.12901 -2.735 3.492  5.198 11.10  0.040 0.00 22.708 23.226 21.759 20.988 20.463 20.168 20.083 19.629 19.527 20.514 19.857 20.648 20.192 20.247 20.069 20.125 20.035 19.734 19.557 19.465 19.500 19.607 19.574  0.129 
 1   9.91 -0.25  0.20716 -2.153 3.557  5.080 13.60  0.040 0.97 23.029 23.039 22.048 21.443 20.886 20.576 20.526 20.244 20.165 20.955 20.391 21.030 20.675 20.623 20.518 20.568 20.501 20.314 20.194 20.118 20.141 20.222 20.203  0.207 
 1   9.91 -0.23  0.63404 -0.929 3.649  4.710 10.60  0.040 0.98 16.996 16.643 16.109 15.646 15.011 14.738 14.722 14.663 14.696 15.126 14.696 15.173 14.804 14.748 14.723 14.756 14.707 14.673 14.654 14.644 14.673 14.765 14.743  0.634 
 1   9.91 -0.23  0.14438 -2.600 3.504  5.159 12.20  0.040 0.00 23.471 23.880 22.512 21.777 21.247 20.948 20.861 20.448 20.345 21.301 20.657 21.418 20.992 21.019 20.858 20.902 20.819 20.547 20.381 20.289 20.319 20.417 20.389  0.144 
 1   9.91 -0.21  0.35954 -1.689 3.583  4.961 10.40  0.040 0.00 19.394 19.255 18.406 17.848 17.284 17.002 17.010 16.750 16.683 17.365 16.886 17.443 17.060 17.037 16.955 17.037 16.999 16.821 16.700 16.631 16.661 16.744 16.734  0.360 
 1   9.91 -0.21  0.07930 -3.718 3.344  5.379 10.60  0.040 0.76 24.620 27.566 24.444 22.867 22.360 21.952 21.690 20.714 20.511 22.306 21.146 22.956 21.733 22.217 21.665 21.830 21.498 20.963 20.595 20.415 20.536 20.628 20.560  0.079 
 1   9.91 -0.21  0.15557 -2.512 3.513  5.139 11.40  0.040 0.92 21.810 22.186 20.847 20.123 19.593 19.293 19.209 18.807 18.705 19.648 19.011 19.761 19.343 19.362 19.207 19.249 19.170 18.904 18.742 18.649 18.679 18.775 18.748  0.156 
 1   9.91 -0.21  0.10163 -3.030 3.460  5.262 11.80  0.040 0.92 23.584 24.598 22.698 21.759 21.284 21.000 20.947 20.311 20.216 21.312 20.618 21.540 20.931 21.115 20.855 20.990 20.873 20.447 20.219 20.126 20.191 20.329 20.288  0.102 
 1   9.91 -0.21  0.15964 -2.482 3.516  5.135 13.10  0.040 0.00 24.076 24.384 23.107 22.406 21.871 21.569 21.489 21.110 21.011 21.928 21.304 22.032 21.630 21.634 21.489 21.529 21.453 21.203 21.048 20.957 20.984 21.077 21.052  0.160 
 1   9.91 -0.19  0.32603 -1.781 3.576  4.984 10.60  0.040 0.00 19.823 19.722 18.827 18.257 17.703 17.420 17.423 17.147 17.071 17.780 17.291 17.859 17.480 17.459 17.369 17.453 17.409 17.223 17.095 17.019 17.049 17.131 17.122  0.326 
 1   9.91 -0.19  0.44805 -1.459 3.597  4.882 12.90  0.040 0.87 20.738 20.555 19.765 19.223 18.635 18.352 18.373 18.142 18.090 18.725 18.264 18.801 18.407 18.382 18.312 18.396 18.368 18.204 18.095 18.036 18.068 18.156 18.143  0.448 
 1   9.91 -0.17  0.38872 -1.612 3.585  4.926 11.30  0.040 0.00 20.100 19.963 19.114 18.557 17.987 17.705 17.718 17.464 17.400 18.070 17.597 18.149 17.760 17.739 17.660 17.744 17.708 17.533 17.415 17.347 17.379 17.464 17.453  0.389 
 1   9.91 -0.15  0.01494 -4.535 3.076  4.396  6.10  0.028 0.00 22.208 33.565 29.075 25.665 22.641 20.110 18.343 17.039 16.675 21.238 17.570 23.452 21.868 20.802 19.681 18.736 17.977 17.288 16.900 16.685 16.852 16.583 16.582  0.015 
 1   9.91 -0.15  0.17853 -2.353 3.530  5.110  9.00  0.039 0.00 19.653 19.864 18.673 18.006 17.467 17.161 17.094 16.750 16.657 17.527 16.927 17.618 17.239 17.219 17.090 17.134 17.064 16.835 16.692 16.605 16.629 16.718 16.699  0.179 
 1   9.91 -0.15  0.10526 -2.983 3.464  5.245 12.00  0.040 0.00 24.227 25.075 23.310 22.431 21.943 21.654 21.589 21.018 20.918 21.978 21.297 22.171 21.621 21.756 21.527 21.629 21.527 21.144 20.932 20.838 20.891 21.019 20.982  0.105 
 1   9.91 -0.13  0.25072 -2.007 3.559  5.028 10.70  0.040 1.00 19.736 19.753 18.747 18.144 17.590 17.283 17.254 16.967 16.891 17.659 17.116 17.737 17.374 17.328 17.226 17.293 17.232 17.039 16.917 16.839 16.865 16.950 16.937  0.251 
 1   9.91 -0.13  0.19110 -2.265 3.540  5.091 11.50  0.040 0.00 21.933 22.077 20.951 20.307 19.761 19.448 19.390 19.071 18.987 19.823 19.236 19.907 19.542 19.501 19.383 19.431 19.362 19.149 19.018 18.935 18.959 19.047 19.029  0.191 
 1   9.91 -0.11  0.06615 -4.665 3.131  5.394  9.20  0.040 0.00 25.632 34.254 30.433 27.573 25.011 22.931 21.791 20.560 20.263 24.046 21.070 25.698 24.323 23.522 22.529 22.086 21.431 20.863 20.431 20.178 20.284 20.370 20.270  0.066 
 1   9.91 -0.11  0.21762 -2.137 3.551  5.061 10.20  0.040 0.78 19.859 20.005 18.878 18.232 17.687 17.374 17.319 16.997 16.913 17.748 17.163 17.834 17.466 17.427 17.308 17.360 17.291 17.075 16.943 16.860 16.884 16.973 16.957  0.218 
 1   9.91 -0.09  0.24469 -2.037 3.556  5.032 11.60  0.040 0.76 21.003 21.104 20.016 19.387 18.839 18.528 18.485 18.176 18.095 18.903 18.336 18.985 18.620 18.578 18.466 18.525 18.460 18.252 18.124 18.042 18.067 18.155 18.141  0.245 
 1   9.91 -0.09  0.52139 -1.287 3.608  4.819 12.60  0.040 0.00 20.586 20.352 19.645 19.122 18.492 18.202 18.230 18.057 18.041 18.594 18.149 18.665 18.260 18.222 18.173 18.253 18.224 18.100 18.022 17.983 18.018 18.114 18.096  0.521 
 1   9.91 -0.07  0.10653 -2.972 3.463  5.234 11.70  0.040 0.00 23.900 24.777 22.983 22.095 21.620 21.325 21.261 20.684 20.583 21.647 20.966 21.849 21.292 21.428 21.196 21.298 21.202 20.813 20.598 20.501 20.555 20.683 20.649  0.107 
 1   9.91 -0.03  1.67542 -4.187 3.678  8.085 11.80  0.040 0.89 26.411 25.997 25.527 25.108 24.526 24.286 24.266 24.230 24.269 24.641 24.250 24.666 24.343 24.292 24.274 24.299 24.250 24.235 24.225 24.220 24.249 24.334 24.314  0.631 
 1   9.91  0.01  0.10689 -2.974 3.460  5.227 12.70  0.040 0.98 24.193 25.141 23.284 22.373 21.912 21.612 21.552 20.955 20.853 21.931 21.246 22.150 21.572 21.721 21.478 21.586 21.494 21.089 20.866 20.768 20.825 20.955 20.924  0.107 
 1   9.91  0.05  0.17864 -2.379 3.520  5.096 11.20  0.040 0.86 21.360 21.746 20.383 19.662 19.151 18.851 18.781 18.378 18.275 19.200 18.582 19.315 18.901 18.918 18.768 18.815 18.749 18.477 18.313 18.216 18.245 18.343 18.325  0.179 
 1   9.91  0.05  0.72700 -0.739 3.662  4.632 15.10  0.040 0.95 21.096 20.719 20.210 19.760 19.141 18.878 18.867 18.819 18.864 19.257 18.846 19.294 18.942 18.886 18.865 18.908 18.846 18.825 18.814 18.807 18.840 18.939 18.916  0.727 
 1   9.91  0.11  0.51375 -1.338 3.597  4.821 10.80  0.040 0.00 18.916 18.774 17.953 17.401 16.775 16.485 16.523 16.320 16.293 16.874 16.428 16.951 16.538 16.508 16.451 16.548 16.517 16.373 16.279 16.233 16.271 16.370 16.353  0.514 
 1   9.91  0.19  0.31844 -1.851 3.556  4.961 11.10  0.040 0.00 20.497 20.582 19.504 18.885 18.330 18.017 17.995 17.700 17.628 18.397 17.853 18.477 18.113 18.061 17.960 18.035 17.973 17.771 17.650 17.572 17.598 17.689 17.679  0.318 
 1   9.93 -0.75  0.15787 -2.415 3.541  5.163 11.60  0.040 0.00 22.408 22.434 21.458 20.830 20.251 19.942 19.841 19.556 19.476 20.326 19.705 20.397 20.041 19.994 19.879 19.887 19.804 19.623 19.508 19.436 19.456 19.529 19.493  0.158 
 1   9.93 -0.67  0.10471 -2.938 3.485  5.284 12.80  0.040 0.00 24.914 25.413 23.978 23.201 22.635 22.370 22.280 21.809 21.723 22.713 22.045 22.822 22.374 22.445 22.272 22.334 22.212 21.903 21.740 21.661 21.699 21.810 21.759  0.105 
 1   9.93 -0.65  0.14604 -2.530 3.524  5.176  7.90  0.038 0.00 18.995 19.150 18.044 17.375 16.801 16.499 16.397 16.064 15.973 16.874 16.236 16.956 16.577 16.557 16.426 16.444 16.355 16.143 16.008 15.930 15.953 16.034 15.996  0.146 
 1   9.93 -0.65  0.63699 -0.770 3.683  4.692 11.10  0.040 0.76 17.493 17.093 16.622 16.212 15.647 15.409 15.373 15.330 15.349 15.758 15.354 15.786 15.470 15.420 15.396 15.398 15.362 15.338 15.323 15.313 15.333 15.396 15.381  0.637 
 1   9.93 -0.65  0.27040 -1.813 3.602  5.037 12.00  0.040 0.81 20.767 20.494 19.801 19.286 18.718 18.440 18.442 18.214 18.156 18.805 18.334 18.873 18.505 18.473 18.398 18.459 18.438 18.272 18.168 18.110 18.135 18.212 18.201  0.270 
 1   9.93 -0.65  0.37432 -1.530 3.618  4.959 12.10  0.040 0.00 20.695 20.379 19.760 19.273 18.677 18.392 18.372 18.226 18.205 18.774 18.304 18.835 18.467 18.415 18.363 18.394 18.365 18.260 18.198 18.161 18.185 18.261 18.244  0.374 
 1   9.93 -0.63  0.14122 -2.577 3.519  5.188 12.00  0.040 0.00 23.212 23.412 22.262 21.581 21.008 20.708 20.607 20.258 20.166 21.080 20.438 21.166 20.778 20.769 20.632 20.655 20.563 20.339 20.200 20.121 20.145 20.230 20.191  0.141 
 1   9.93 -0.61  0.14711 -2.526 3.523  5.171  9.90  0.040 0.00 20.985 21.155 20.034 19.362 18.790 18.487 18.386 18.049 17.957 18.861 18.223 18.946 18.564 18.547 18.413 18.433 18.344 18.130 17.992 17.913 17.937 18.018 17.981  0.147 
 1   9.93 -0.59  0.21599 -2.036 3.584  5.092  8.30  0.039 0.00 18.160 17.943 17.184 16.643 16.087 15.808 15.799 15.540 15.466 16.168 15.676 16.240 15.871 15.847 15.759 15.823 15.789 15.610 15.490 15.421 15.447 15.522 15.509  0.216 
 1   9.93 -0.59  0.11182 -2.849 3.493  5.254 10.70  0.040 0.00 22.592 23.032 21.653 20.897 20.333 20.051 19.959 19.518 19.425 20.404 19.740 20.515 20.075 20.125 19.955 20.009 19.900 19.612 19.449 19.367 19.402 19.508 19.461  0.112 
 1   9.93 -0.59  0.08159 -3.686 3.359  5.418 12.20  0.040 0.00 26.184 28.829 25.811 24.332 23.865 23.522 23.374 22.442 22.350 23.831 22.861 24.418 23.268 23.759 23.251 23.473 23.224 22.632 22.322 22.234 22.357 22.490 22.437  0.082 
 1   9.93 -0.57  0.23185 -1.978 3.586  5.073 11.50  0.040 0.90 20.578 20.364 19.601 19.059 18.503 18.224 18.215 17.955 17.880 18.584 18.092 18.657 18.287 18.263 18.175 18.239 18.204 18.025 17.905 17.835 17.861 17.936 17.924  0.232 
 1   9.93 -0.55  1.37974 -4.028 3.719  8.089 10.70  0.040 0.00 25.539 25.085 24.717 24.393 23.934 23.761 23.727 23.714 23.733 24.039 23.721 24.037 23.801 23.767 23.753 23.744 23.720 23.715 23.713 23.709 23.723 23.762 23.753  0.635 
 1   9.93 -0.53  0.18424 -2.241 3.558  5.125  9.50  0.040 0.00 19.873 19.808 18.904 18.312 17.751 17.446 17.380 17.109 17.027 17.823 17.251 17.896 17.542 17.494 17.388 17.421 17.352 17.179 17.060 16.986 17.008 17.079 17.053  0.184 
 1   9.93 -0.51  0.20269 -2.112 3.574  5.100 10.60  0.040 0.00 20.649 20.484 19.666 19.105 18.558 18.277 18.255 17.976 17.891 18.633 18.122 18.709 18.341 18.319 18.222 18.286 18.239 18.054 17.923 17.846 17.872 17.945 17.932  0.203 
 1   9.93 -0.51  0.20779 -2.091 3.575  5.095 10.70  0.040 0.90 20.095 19.962 19.116 18.545 17.993 17.703 17.666 17.391 17.307 18.067 17.535 18.142 17.779 17.748 17.648 17.701 17.646 17.466 17.339 17.263 17.288 17.361 17.343  0.208 
 1   9.93 -0.51  0.19329 -2.175 3.567  5.111 12.10  0.040 0.00 22.308 22.192 21.331 20.755 20.201 19.908 19.865 19.590 19.506 20.275 19.734 20.349 19.988 19.953 19.852 19.901 19.843 19.664 19.539 19.463 19.487 19.559 19.540  0.193 
 1   9.93 -0.51  0.23578 -1.980 3.582  5.065 13.10  0.040 0.00 22.820 22.618 21.841 21.296 20.741 20.462 20.453 20.189 20.113 20.821 20.327 20.895 20.525 20.501 20.412 20.478 20.441 20.261 20.138 20.067 20.093 20.169 20.156  0.236 
 1   9.93 -0.49  0.25449 -1.916 3.585  5.044  9.10  0.040 0.80 18.128 17.940 17.149 16.598 16.044 15.764 15.751 15.485 15.407 16.123 15.624 16.197 15.828 15.803 15.712 15.778 15.738 15.558 15.434 15.361 15.388 15.463 15.450  0.254 
 1   9.93 -0.49  0.17531 -2.320 3.546  5.133 10.50  0.040 0.00 21.070 21.090 20.107 19.489 18.923 18.607 18.516 18.240 18.156 18.992 18.384 19.066 18.714 18.658 18.545 18.563 18.482 18.309 18.191 18.116 18.137 18.209 18.177  0.175 
 1   9.93 -0.47  0.35077 -1.651 3.599  4.978  9.60  0.040 0.77 17.985 17.735 17.015 16.491 15.921 15.642 15.652 15.416 15.356 16.008 15.540 16.079 15.703 15.675 15.600 15.670 15.648 15.479 15.369 15.308 15.335 15.416 15.404  0.351 
 1   9.93 -0.45  0.02234 -4.927 2.997  4.561  6.00  0.028 0.82 22.562 38.111 32.435 28.081 24.199 21.012 19.009 17.574 16.700 22.235 18.120 25.318 23.293 21.963 20.477 19.691 18.453 18.378 17.447 16.723 16.882 16.662 16.557  0.018 
 1   9.93 -0.45  0.15982 -2.447 3.528  5.147 12.00  0.040 0.92 22.249 22.451 21.291 20.615 20.056 19.750 19.656 19.311 19.215 20.121 19.488 20.212 19.826 19.811 19.674 19.702 19.616 19.396 19.252 19.169 19.194 19.277 19.244  0.160 
 1   9.93 -0.43  0.15659 -2.475 3.524  5.149 10.60  0.040 0.00 21.557 21.754 20.597 19.924 19.366 19.060 18.966 18.625 18.528 19.431 18.801 19.521 19.137 19.120 18.985 19.012 18.928 18.710 18.566 18.482 18.506 18.589 18.557  0.157 
 1   9.93 -0.43  0.14996 -2.525 3.517  5.155 11.30  0.040 0.77 21.954 22.287 21.003 20.285 19.732 19.433 19.342 18.945 18.847 19.795 19.147 19.902 19.483 19.502 19.346 19.388 19.296 19.039 18.880 18.794 18.824 18.920 18.883  0.150 
 1   9.93 -0.43  0.14237 -2.594 3.511  5.176 12.00  0.040 0.00 23.255 23.561 22.301 21.593 21.038 20.737 20.643 20.262 20.163 21.102 20.456 21.204 20.795 20.804 20.653 20.689 20.599 20.354 20.198 20.112 20.140 20.232 20.197  0.142 
 1   9.93 -0.41  0.18968 -2.228 3.555  5.110 11.00  0.040 0.00 21.339 21.318 20.367 19.765 19.205 18.894 18.827 18.553 18.472 19.274 18.696 19.348 18.996 18.942 18.835 18.870 18.799 18.623 18.504 18.429 18.451 18.525 18.501  0.190 
 1   9.93 -0.41  0.12581 -2.746 3.496  5.215 11.10  0.040 0.00 22.734 23.175 21.788 21.038 20.489 20.196 20.105 19.673 19.574 20.550 19.891 20.669 20.229 20.271 20.100 20.151 20.054 19.773 19.604 19.516 19.549 19.653 19.614  0.126 
 1   9.93 -0.41  0.90730  0.074 3.778  4.382 11.30  0.040 0.83 15.620 15.194 14.904 14.646 14.273 14.148 14.123 14.116 14.125 14.369 14.120 14.352 14.172 14.152 14.142 14.134 14.120 14.117 14.115 14.112 14.119 14.138 14.135  0.907 
 1   9.93 -0.41  0.09924 -3.056 3.463  5.288 11.70  0.040 0.00 24.110 24.924 23.199 22.329 21.807 21.540 21.473 20.897 20.805 21.862 21.179 22.035 21.493 21.637 21.411 21.524 21.397 21.016 20.813 20.726 20.779 20.912 20.863  0.099 
 1   9.93 -0.39  0.23754 -2.009 3.572  5.058  8.10  0.038 0.84 17.313 17.211 16.328 15.752 15.200 14.909 14.879 14.601 14.519 15.274 14.746 15.349 14.984 14.952 14.853 14.913 14.859 14.676 14.550 14.473 14.499 14.575 14.559  0.238 
 1   9.93 -0.39  0.08159 -3.671 3.357  5.395 11.80  0.040 0.00 25.749 28.427 25.391 23.900 23.433 23.083 22.929 21.997 21.903 23.395 22.416 23.992 22.831 23.323 22.811 23.030 22.779 22.188 21.877 21.788 21.912 22.042 21.989  0.082 
 1   9.93 -0.39  0.39416 -1.556 3.598  4.930 12.10  0.040 0.00 20.761 20.509 19.796 19.275 18.690 18.410 18.430 18.209 18.158 18.781 18.326 18.853 18.468 18.439 18.372 18.447 18.428 18.267 18.163 18.107 18.137 18.221 18.209  0.394 
 1   9.93 -0.39  0.94178  0.203 3.782  4.284 12.50  0.040 0.00 16.762 16.348 16.090 15.862 15.534 15.434 15.412 15.408 15.410 15.624 15.410 15.600 15.450 15.438 15.429 15.418 15.412 15.409 15.407 15.404 15.407 15.414 15.414  0.942 
 1   9.93 -0.37  0.02037 -4.608 3.061  4.429  9.00  0.039 0.76 25.010 37.318 32.627 29.051 25.848 23.130 21.277 19.905 19.334 24.282 20.447 26.726 25.037 23.899 22.667 21.760 20.838 20.339 19.765 19.347 19.508 19.271 19.225  0.016 
 1   9.93 -0.37  0.37559 -1.615 3.594  4.951  9.20  0.040 0.83 17.442 17.230 16.468 15.932 15.361 15.081 15.090 14.848 14.786 15.447 14.975 15.520 15.140 15.114 15.037 15.111 15.083 14.913 14.800 14.736 14.765 14.847 14.835  0.376 
 1   9.93 -0.37  0.69436 -0.687 3.684  4.647 11.50  0.040 0.00 17.987 17.561 17.125 16.732 16.183 15.962 15.933 15.909 15.941 16.297 15.922 16.314 16.015 15.969 15.952 15.962 15.918 15.911 15.907 15.902 15.924 15.992 15.977  0.694 
 1   9.93 -0.37  0.12303 -2.776 3.492  5.219 11.60  0.040 0.00 23.309 23.801 22.365 21.600 21.059 20.766 20.680 20.230 20.130 21.117 20.456 21.244 20.791 20.844 20.667 20.725 20.627 20.332 20.159 20.069 20.105 20.212 20.174  0.123 
 1   9.93 -0.35  0.15307 -2.513 3.517  5.148  9.00  0.039 0.00 20.052 20.328 19.091 18.396 17.848 17.544 17.456 17.087 16.988 17.909 17.275 18.009 17.609 17.609 17.464 17.499 17.416 17.177 17.025 16.938 16.964 17.053 17.023  0.153 
 1   9.93 -0.35  0.20309 -2.151 3.561  5.089 10.60  0.040 0.00 20.747 20.699 19.767 19.176 18.620 18.318 18.274 17.996 17.915 18.691 18.141 18.767 18.407 18.364 18.262 18.313 18.250 18.068 17.946 17.870 17.894 17.971 17.952  0.203 
 1   9.93 -0.35  1.75716 -4.466 3.617  8.142 10.80  0.040 0.00 26.736 26.435 25.798 25.303 24.697 24.413 24.408 24.258 24.243 24.797 24.339 24.859 24.482 24.434 24.385 24.432 24.401 24.294 24.230 24.193 24.221 24.306 24.288  0.667 
 1   9.93 -0.35  0.12063 -2.799 3.490  5.223 11.10  0.040 0.00 22.868 23.393 21.925 21.150 20.614 20.322 20.238 19.776 19.676 20.670 20.008 20.802 20.341 20.402 20.221 20.282 20.184 19.881 19.703 19.614 19.651 19.761 19.722  0.121 
 1   9.93 -0.35  0.08643 -3.435 3.400  5.355 12.70  0.040 0.00 26.057 27.945 25.360 24.142 23.732 23.436 23.403 22.538 22.452 23.714 22.933 24.141 23.234 23.622 23.213 23.461 23.287 22.718 22.422 22.331 22.442 22.601 22.553  0.086 
 1   9.93 -0.33  0.09028 -3.261 3.431  5.325 11.60  0.040 0.00 24.523 25.858 23.691 22.652 22.207 21.922 21.889 21.157 21.066 22.217 21.503 22.514 21.802 22.062 21.749 21.933 21.801 21.311 21.055 20.962 21.045 21.195 21.152  0.090 
 1   9.93 -0.31  1.46761 -4.282 3.658  8.107 10.90  0.040 0.00 26.375 25.987 25.486 25.049 24.448 24.193 24.167 24.120 24.150 24.562 24.146 24.597 24.256 24.203 24.179 24.196 24.153 24.128 24.113 24.104 24.130 24.210 24.189  0.645 
 1   9.93 -0.29  0.27099 -1.917 3.573  5.025  9.80  0.040 0.00 19.362 19.257 18.370 17.799 17.247 16.961 16.951 16.671 16.591 17.323 16.817 17.400 17.028 17.003 16.908 16.983 16.935 16.748 16.619 16.542 16.570 16.649 16.638  0.271 
 1   9.93 -0.29  0.21884 -2.100 3.562  5.071 12.50  0.040 0.00 22.521 22.486 21.538 20.945 20.390 20.088 20.049 19.769 19.689 20.461 19.915 20.537 20.176 20.133 20.031 20.087 20.026 19.841 19.719 19.642 19.667 19.746 19.729  0.219 
 1   9.93 -0.27  0.16253 -2.453 3.522  5.135 10.60  0.040 0.00 21.502 21.751 20.534 19.849 19.306 19.002 18.920 18.561 18.463 19.366 18.746 19.462 19.072 19.064 18.926 18.962 18.885 18.651 18.501 18.413 18.439 18.527 18.501  0.163 
 1   9.93 -0.25  0.14945 -2.553 3.509  5.147 11.20  0.040 0.00 22.352 22.714 21.391 20.670 20.136 19.835 19.749 19.352 19.251 20.192 19.554 20.303 19.887 19.904 19.749 19.790 19.709 19.448 19.287 19.196 19.225 19.320 19.292  0.149 
 1   9.93 -0.25  1.08433  2.567 5.066  6.844 12.00  0.040 0.00 10.352 17.296 17.576 17.813 17.934 18.055 18.140 18.192 18.222 17.909 18.163 17.913 17.971 18.028 18.079 18.124 18.163 18.185 18.196 18.213 18.221 18.226 18.236  0.583 
 1   9.93 -0.25  0.20422 -2.163 3.556  5.081 15.40  0.040 0.91 24.964 25.013 23.986 23.368 22.812 22.500 22.442 22.150 22.069 22.879 22.302 22.957 22.599 22.549 22.439 22.484 22.414 22.222 22.099 22.021 22.044 22.126 22.106  0.204 
 1   9.93 -0.23  0.01713 -4.548 3.073  4.403  8.60  0.039 0.88 24.253 36.141 31.558 28.047 24.908 22.263 20.452 19.114 18.642 23.408 19.649 25.762 24.110 22.998 21.814 20.893 20.046 19.482 18.976 18.640 18.820 18.591 18.541  0.015 
 1   9.93 -0.23  0.84142 -0.253 3.740  4.521  9.30  0.040 0.95 14.123 13.658 13.318 13.012 12.580 12.424 12.399 12.386 12.408 12.683 12.393 12.675 12.457 12.429 12.417 12.418 12.390 12.387 12.385 12.382 12.396 12.440 12.432  0.841 
 1   9.93 -0.23  0.48821 -1.344 3.608  4.848 12.00  0.040 0.00 20.130 19.877 19.186 18.670 18.052 17.765 17.786 17.608 17.585 18.152 17.703 18.222 17.825 17.787 17.735 17.807 17.781 17.653 17.572 17.531 17.563 17.654 17.637  0.488 
